"","Gene","Pathway"
"69","cal:CAALFM_C100740CA","Metabolic pathways"
"70","cal:CAALFM_C100740CA","Biosynthesis of secondary metabolites"
"71","cal:CAALFM_C100750CA","Endocytosis"
"72","cal:CAALFM_C100750CA","Phagosome"
"73","cal:CAALFM_C100800CA","Steroid biosynthesis"
"74","cal:CAALFM_C100800CA","Metabolic pathways"
"75","cal:CAALFM_C100800CA","Biosynthesis of secondary metabolites"
"76","cal:CAALFM_C100810WA","N-Glycan biosynthesis"
"77","cal:CAALFM_C100810WA","Various types of N-glycan biosynthesis"
"78","cal:CAALFM_C100810WA","Metabolic pathways"
"79","cal:CAALFM_C100860WA","Autophagy - other"
"80","cal:CAALFM_C100860WA","Autophagy - yeast"
"81","cal:CAALFM_C100870WA","Glycerolipid metabolism"
"82","cal:CAALFM_C100870WA","Metabolic pathways"
"83","cal:CAALFM_C100930CA","Mitophagy - yeast"
"84","cal:CAALFM_C100940WA","RNA polymerase"
"85","cal:CAALFM_C100950CA","Cell cycle - yeast"
"86","cal:CAALFM_C100950CA","Meiosis - yeast"
"87","cal:CAALFM_C100960CA","Lysine degradation"
"88","cal:CAALFM_C100960CA","Metabolic pathways"
"89","cal:CAALFM_C101000CA","Cell cycle - yeast"
"90","cal:CAALFM_C101000CA","Meiosis - yeast"
"91","cal:CAALFM_C101010WA","Oxidative phosphorylation"
"92","cal:CAALFM_C101010WA","Metabolic pathways"
"93","cal:CAALFM_C101050CA","Fatty acid elongation"
"94","cal:CAALFM_C101050CA","Biosynthesis of unsaturated fatty acids"
"95","cal:CAALFM_C101050CA","Metabolic pathways"
"96","cal:CAALFM_C101050CA","Biosynthesis of secondary metabolites"
"97","cal:CAALFM_C101050CA","Fatty acid metabolism"
"98","cal:CAALFM_C101130WA","Cell cycle - yeast"
"99","cal:CAALFM_C101130WA","Ubiquitin mediated proteolysis"
"100","cal:CAALFM_C101160CA","RNA degradation"
"101","cal:CAALFM_C101180CA","Meiosis - yeast"
"102","cal:CAALFM_C101320WA","Mitophagy - yeast"
"103","cal:CAALFM_C101330CA","Pyrimidine metabolism"
"104","cal:CAALFM_C101330CA","Metabolic pathways"
"105","cal:CAALFM_C101360CA","Starch and sucrose metabolism"
"106","cal:CAALFM_C101360CA","Metabolic pathways"
"107","cal:CAALFM_C101360CA","Biosynthesis of secondary metabolites"
"108","cal:CAALFM_C101370CA","Ribosome"
"109","cal:CAALFM_C101390CA","MAPK signaling pathway - yeast"
"110","cal:CAALFM_C101400CA","Sphingolipid metabolism"
"111","cal:CAALFM_C101400CA","Metabolic pathways"
"112","cal:CAALFM_C101480CA","Ribosome"
"113","cal:CAALFM_C101520CA","Peroxisome"
"114","cal:CAALFM_C101520CA","Longevity regulating pathway - multiple species"
"115","cal:CAALFM_C101530CA","Aminoacyl-tRNA biosynthesis"
"116","cal:CAALFM_C101560WA","Ubiquitin mediated proteolysis"
"117","cal:CAALFM_C101570CA","RNA polymerase"
"118","cal:CAALFM_C101580WA","Ribosome"
"119","cal:CAALFM_C101590CA","RNA polymerase"
"120","cal:CAALFM_C101600WA","Ribosome"
"121","cal:CAALFM_C101640WA","Ribosome"
"122","cal:CAALFM_C101650WA","Purine metabolism"
"123","cal:CAALFM_C101650WA","Nicotinate and nicotinamide metabolism"
"124","cal:CAALFM_C101650WA","Metabolic pathways"
"125","cal:CAALFM_C101670CA","Cell cycle - yeast"
"126","cal:CAALFM_C101670CA","Meiosis - yeast"
"127","cal:CAALFM_C101690CA","Citrate cycle (TCA cycle)"
"128","cal:CAALFM_C101690CA","Propanoate metabolism"
"129","cal:CAALFM_C101690CA","Metabolic pathways"
"130","cal:CAALFM_C101690CA","Biosynthesis of secondary metabolites"
"131","cal:CAALFM_C101690CA","Carbon metabolism"
"132","cal:CAALFM_C101740WA","Peroxisome"
"133","cal:CAALFM_C101790WA","MAPK signaling pathway - yeast"
"134","cal:CAALFM_C101790WA","Cell cycle - yeast"
"135","cal:CAALFM_C101790WA","Meiosis - yeast"
"136","cal:CAALFM_C101810CA","Alanine, aspartate and glutamate metabolism"
"137","cal:CAALFM_C101810CA","Lysine degradation"
"138","cal:CAALFM_C101810CA","Tyrosine metabolism"
"139","cal:CAALFM_C101810CA","Butanoate metabolism"
"140","cal:CAALFM_C101810CA","Nicotinate and nicotinamide metabolism"
"141","cal:CAALFM_C101810CA","Metabolic pathways"
"142","cal:CAALFM_C101820CA","Basal transcription factors"
"143","cal:CAALFM_C101820CA","Nucleotide excision repair"
"144","cal:CAALFM_C101830CA","Ubiquitin mediated proteolysis"
"145","cal:CAALFM_C101850CA","mRNA surveillance pathway"
"146","cal:CAALFM_C101870CA","Glycine, serine and threonine metabolism"
"147","cal:CAALFM_C101870CA","Cysteine and methionine metabolism"
"148","cal:CAALFM_C101870CA","Metabolic pathways"
"149","cal:CAALFM_C101870CA","Biosynthesis of secondary metabolites"
"150","cal:CAALFM_C101870CA","Biosynthesis of amino acids"
"151","cal:CAALFM_C101890CA","Protein processing in endoplasmic reticulum"
"152","cal:CAALFM_C102000WA","Nucleocytoplasmic transport"
"153","cal:CAALFM_C102020WA","One carbon pool by folate"
"154","cal:CAALFM_C102020WA","Metabolic pathways"
"155","cal:CAALFM_C102130CA","Galactose metabolism"
"156","cal:CAALFM_C102130CA","Amino sugar and nucleotide sugar metabolism"
"157","cal:CAALFM_C102130CA","Metabolic pathways"
"158","cal:CAALFM_C102130CA","Biosynthesis of nucleotide sugars"
"159","cal:CAALFM_C102150WA","Glycolysis / Gluconeogenesis"
"160","cal:CAALFM_C102150WA","Galactose metabolism"
"161","cal:CAALFM_C102150WA","Amino sugar and nucleotide sugar metabolism"
"162","cal:CAALFM_C102150WA","Metabolic pathways"
"163","cal:CAALFM_C102150WA","Biosynthesis of secondary metabolites"
"164","cal:CAALFM_C102150WA","Biosynthesis of nucleotide sugars"
"165","cal:CAALFM_C102170CA","Metabolic pathways"
"166","cal:CAALFM_C102170CA","Biosynthesis of secondary metabolites"
"167","cal:CAALFM_C102170CA","Biosynthesis of nucleotide sugars"
"168","cal:CAALFM_C102180WA","Galactose metabolism"
"169","cal:CAALFM_C102180WA","Amino sugar and nucleotide sugar metabolism"
"170","cal:CAALFM_C102180WA","Metabolic pathways"
"171","cal:CAALFM_C102180WA","Biosynthesis of nucleotide sugars"
"172","cal:CAALFM_C102200CA","Autophagy - other"
"173","cal:CAALFM_C102200CA","Autophagy - yeast"
"174","cal:CAALFM_C102200CA","Longevity regulating pathway - multiple species"
"175","cal:CAALFM_C102240WA","Nucleocytoplasmic transport"
"176","cal:CAALFM_C102250WA","N-Glycan biosynthesis"
"177","cal:CAALFM_C102250WA","Metabolic pathways"
"178","cal:CAALFM_C102260CA","Endocytosis"
"179","cal:CAALFM_C102270CA","Peroxisome"
"180","cal:CAALFM_C102320CA","Fructose and mannose metabolism"
"181","cal:CAALFM_C102330CA","Ribosome"
"182","cal:CAALFM_C102400CA","Various types of N-glycan biosynthesis"
"183","cal:CAALFM_C102400CA","Metabolic pathways"
"184","cal:CAALFM_C102420CA","Starch and sucrose metabolism"
"185","cal:CAALFM_C102420CA","Metabolic pathways"
"186","cal:CAALFM_C102420CA","MAPK signaling pathway - yeast"
"187","cal:CAALFM_C102440CA","Protein processing in endoplasmic reticulum"
"188","cal:CAALFM_C102460WA","Ribosome"
"189","cal:CAALFM_C102480WA","Fructose and mannose metabolism"
"190","cal:CAALFM_C102480WA","Amino sugar and nucleotide sugar metabolism"
"191","cal:CAALFM_C102480WA","Metabolic pathways"
"192","cal:CAALFM_C102480WA","Biosynthesis of secondary metabolites"
"193","cal:CAALFM_C102480WA","Biosynthesis of cofactors"
"194","cal:CAALFM_C102480WA","Biosynthesis of nucleotide sugars"
"195","cal:CAALFM_C102510WA","SNARE interactions in vesicular transport"
"196","cal:CAALFM_C102590CA","Vitamin B6 metabolism"
"197","cal:CAALFM_C102590CA","Metabolic pathways"
"198","cal:CAALFM_C102590CA","Biosynthesis of cofactors"
"199","cal:CAALFM_C102600WA","Vitamin B6 metabolism"
"200","cal:CAALFM_C102600WA","Metabolic pathways"
"201","cal:CAALFM_C102600WA","Biosynthesis of cofactors"
"202","cal:CAALFM_C102620CA","Glycine, serine and threonine metabolism"
"203","cal:CAALFM_C102620CA","Cysteine and methionine metabolism"
"204","cal:CAALFM_C102620CA","Lysine biosynthesis"
"205","cal:CAALFM_C102620CA","Metabolic pathways"
"206","cal:CAALFM_C102620CA","Biosynthesis of secondary metabolites"
"207","cal:CAALFM_C102620CA","Biosynthesis of amino acids"
"208","cal:CAALFM_C102630CA","Starch and sucrose metabolism"
"209","cal:CAALFM_C102630CA","Metabolic pathways"
"210","cal:CAALFM_C102710WA","Aminoacyl-tRNA biosynthesis"
"211","cal:CAALFM_C102740CA","Nicotinate and nicotinamide metabolism"
"212","cal:CAALFM_C102740CA","Metabolic pathways"
"213","cal:CAALFM_C102780WA","Metabolic pathways"
"214","cal:CAALFM_C102820WA","Lysine biosynthesis"
"215","cal:CAALFM_C102820WA","Metabolic pathways"
"216","cal:CAALFM_C102820WA","Biosynthesis of secondary metabolites"
"217","cal:CAALFM_C102820WA","Biosynthesis of amino acids"
"218","cal:CAALFM_C102840WA","Purine metabolism"
"219","cal:CAALFM_C102840WA","Metabolic pathways"
"220","cal:CAALFM_C102860CA","SNARE interactions in vesicular transport"
"221","cal:CAALFM_C102860CA","Autophagy - yeast"
"222","cal:CAALFM_C102870WA","Autophagy - yeast"
"223","cal:CAALFM_C102870WA","Endocytosis"
"224","cal:CAALFM_C102870WA","Phagosome"
"225","cal:CAALFM_C102910CA","Autophagy - yeast"
"226","cal:CAALFM_C102930CA","Aminoacyl-tRNA biosynthesis"
"227","cal:CAALFM_C102970WA","Histidine metabolism"
"228","cal:CAALFM_C102970WA","Metabolic pathways"
"229","cal:CAALFM_C102980WA","Glyoxylate and dicarboxylate metabolism"
"230","cal:CAALFM_C102980WA","Metabolic pathways"
"231","cal:CAALFM_C102980WA","Biosynthesis of secondary metabolites"
"232","cal:CAALFM_C102990CA","Starch and sucrose metabolism"
"233","cal:CAALFM_C102990CA","Metabolic pathways"
"234","cal:CAALFM_C103010WA","Ribosome"
"235","cal:CAALFM_C103020CA","Ribosome"
"236","cal:CAALFM_C103030WA","Ribosome"
"237","cal:CAALFM_C103070CA","Cell cycle - yeast"
"238","cal:CAALFM_C103070CA","Meiosis - yeast"
"239","cal:CAALFM_C103080CA","Cell cycle - yeast"
"240","cal:CAALFM_C103090WA","Ribosome"
"241","cal:CAALFM_C103110WA","Ribosome"
"242","cal:CAALFM_C103180WA","Lipoic acid metabolism"
"243","cal:CAALFM_C103180WA","Metabolic pathways"
"244","cal:CAALFM_C103180WA","Biosynthesis of cofactors"
"245","cal:CAALFM_C103220CA","MAPK signaling pathway - yeast"
"246","cal:CAALFM_C103320CA","Valine, leucine and isoleucine degradation"
"247","cal:CAALFM_C103320CA","beta-Alanine metabolism"
"248","cal:CAALFM_C103320CA","Propanoate metabolism"
"249","cal:CAALFM_C103320CA","Metabolic pathways"
"250","cal:CAALFM_C103320CA","Carbon metabolism"
"251","cal:CAALFM_C103330CA","Autophagy - other"
"252","cal:CAALFM_C103330CA","Autophagy - yeast"
"253","cal:CAALFM_C103340CA","Protein export"
"254","cal:CAALFM_C103340CA","Protein processing in endoplasmic reticulum"
"255","cal:CAALFM_C103370WA","mRNA surveillance pathway"
"256","cal:CAALFM_C103370WA","RNA degradation"
"257","cal:CAALFM_C103380WA","Starch and sucrose metabolism"
"258","cal:CAALFM_C103380WA","Metabolic pathways"
"259","cal:CAALFM_C103380WA","Biosynthesis of secondary metabolites"
"260","cal:CAALFM_C103430WA","Glycerolipid metabolism"
"261","cal:CAALFM_C103430WA","Metabolic pathways"
"262","cal:CAALFM_C103470CA","Meiosis - yeast"
"263","cal:CAALFM_C103480CA","Endocytosis"
"264","cal:CAALFM_C103520WA","Proteasome"
"265","cal:CAALFM_C103550CA","Ubiquinone and other terpenoid-quinone biosynthesis"
"266","cal:CAALFM_C103550CA","Metabolic pathways"
"267","cal:CAALFM_C103550CA","Biosynthesis of secondary metabolites"
"268","cal:CAALFM_C103550CA","Biosynthesis of cofactors"
"269","cal:CAALFM_C103560CA","Basal transcription factors"
"270","cal:CAALFM_C103600WA","N-Glycan biosynthesis"
"271","cal:CAALFM_C103600WA","Various types of N-glycan biosynthesis"
"272","cal:CAALFM_C103600WA","Metabolic pathways"
"273","cal:CAALFM_C103600WA","Protein processing in endoplasmic reticulum"
"274","cal:CAALFM_C103610CA","Protein export"
"275","cal:CAALFM_C103620CA","Ribosome"
"276","cal:CAALFM_C103640CA","DNA replication"
"277","cal:CAALFM_C103640CA","Base excision repair"
"278","cal:CAALFM_C103640CA","Nucleotide excision repair"
"279","cal:CAALFM_C103670CA","Glycine, serine and threonine metabolism"
"280","cal:CAALFM_C103670CA","Arginine and proline metabolism"
"281","cal:CAALFM_C103670CA","D-Amino acid metabolism"
"282","cal:CAALFM_C103670CA","Metabolic pathways"
"283","cal:CAALFM_C103670CA","Biosynthesis of secondary metabolites"
"284","cal:CAALFM_C103670CA","Peroxisome"
"285","cal:CAALFM_C103730CA","N-Glycan biosynthesis"
"286","cal:CAALFM_C103730CA","Various types of N-glycan biosynthesis"
"287","cal:CAALFM_C103730CA","Metabolic pathways"
"288","cal:CAALFM_C103730CA","Protein processing in endoplasmic reticulum"
"289","cal:CAALFM_C103760CA","Cysteine and methionine metabolism"
"290","cal:CAALFM_C103760CA","Selenocompound metabolism"
"291","cal:CAALFM_C103760CA","Sulfur metabolism"
"292","cal:CAALFM_C103760CA","Metabolic pathways"
"293","cal:CAALFM_C103760CA","Biosynthesis of secondary metabolites"
"294","cal:CAALFM_C103760CA","Biosynthesis of amino acids"
"295","cal:CAALFM_C103770WA","MAPK signaling pathway - yeast"
"296","cal:CAALFM_C103780CA","Terpenoid backbone biosynthesis"
"297","cal:CAALFM_C103780CA","Metabolic pathways"
"298","cal:CAALFM_C103780CA","Biosynthesis of secondary metabolites"
"299","cal:CAALFM_C103800WA","Ribosome biogenesis in eukaryotes"
"300","cal:CAALFM_C103830CA","RNA degradation"
"301","cal:CAALFM_C103940WA","Citrate cycle (TCA cycle)"
"302","cal:CAALFM_C103940WA","Oxidative phosphorylation"
"303","cal:CAALFM_C103940WA","Metabolic pathways"
"304","cal:CAALFM_C103940WA","Biosynthesis of secondary metabolites"
"305","cal:CAALFM_C103940WA","Carbon metabolism"
"306","cal:CAALFM_C104030WA","Aminoacyl-tRNA biosynthesis"
"307","cal:CAALFM_C104050CA","MAPK signaling pathway - yeast"
"308","cal:CAALFM_C104080WA","Cell cycle - yeast"
"309","cal:CAALFM_C104080WA","Meiosis - yeast"
"310","cal:CAALFM_C104110WA","Glycerolipid metabolism"
"311","cal:CAALFM_C104110WA","Glycerophospholipid metabolism"
"312","cal:CAALFM_C104110WA","Metabolic pathways"
"313","cal:CAALFM_C104110WA","Biosynthesis of secondary metabolites"
"314","cal:CAALFM_C104190CA","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"
"315","cal:CAALFM_C104190CA","Metabolic pathways"
"316","cal:CAALFM_C104200CA","Nucleocytoplasmic transport"
"317","cal:CAALFM_C104230WA","Proteasome"
"318","cal:CAALFM_C104280CA","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"
"319","cal:CAALFM_C104280CA","Metabolic pathways"
"320","cal:CAALFM_C104290CA","Glycolysis / Gluconeogenesis"
"321","cal:CAALFM_C104290CA","Pyruvate metabolism"
"322","cal:CAALFM_C104290CA","Glyoxylate and dicarboxylate metabolism"
"323","cal:CAALFM_C104290CA","Propanoate metabolism"
"324","cal:CAALFM_C104290CA","Methane metabolism"
"325","cal:CAALFM_C104290CA","Metabolic pathways"
"326","cal:CAALFM_C104290CA","Biosynthesis of secondary metabolites"
"327","cal:CAALFM_C104290CA","Carbon metabolism"
"328","cal:CAALFM_C104300CA","Spliceosome"
"329","cal:CAALFM_C104300CA","Protein processing in endoplasmic reticulum"
"330","cal:CAALFM_C104300CA","Endocytosis"
"331","cal:CAALFM_C104300CA","Longevity regulating pathway - multiple species"
"332","cal:CAALFM_C104320WA","Glycolysis / Gluconeogenesis"
"333","cal:CAALFM_C104320WA","Glycine, serine and threonine metabolism"
"334","cal:CAALFM_C104320WA","Methane metabolism"
"335","cal:CAALFM_C104320WA","Metabolic pathways"
"336","cal:CAALFM_C104320WA","Biosynthesis of secondary metabolites"
"337","cal:CAALFM_C104320WA","Carbon metabolism"
"338","cal:CAALFM_C104320WA","Biosynthesis of amino acids"
"339","cal:CAALFM_C104370CA","Ribosome"
"340","cal:CAALFM_C104390CA","Ribosome biogenesis in eukaryotes"
"341","cal:CAALFM_C104420CA","Pyrimidine metabolism"
"342","cal:CAALFM_C104420CA","Metabolic pathways"
"343","cal:CAALFM_C104420CA","Biosynthesis of cofactors"
"344","cal:CAALFM_C104480CA","MAPK signaling pathway - yeast"
"345","cal:CAALFM_C104500WA","Glyoxylate and dicarboxylate metabolism"
"346","cal:CAALFM_C104500WA","Metabolic pathways"
"347","cal:CAALFM_C104500WA","Biosynthesis of secondary metabolites"
"348","cal:CAALFM_C104500WA","Carbon metabolism"
"349","cal:CAALFM_C104520CA","Cell cycle - yeast"
"350","cal:CAALFM_C104520CA","Autophagy - yeast"
"351","cal:CAALFM_C104540CA","Autophagy - yeast"
"352","cal:CAALFM_C104550WA","Ubiquitin mediated proteolysis"
"353","cal:CAALFM_C104610WA","Oxidative phosphorylation"
"354","cal:CAALFM_C104610WA","Metabolic pathways"
"355","cal:CAALFM_C104660WA","Arginine biosynthesis"
"356","cal:CAALFM_C104660WA","Atrazine degradation"
"357","cal:CAALFM_C104660WA","Metabolic pathways"
"358","cal:CAALFM_C104690CA","Meiosis - yeast"
"359","cal:CAALFM_C104730CA","Lysine biosynthesis"
"360","cal:CAALFM_C104730CA","Pyruvate metabolism"
"361","cal:CAALFM_C104730CA","Metabolic pathways"
"362","cal:CAALFM_C104730CA","Biosynthesis of secondary metabolites"
"363","cal:CAALFM_C104730CA","2-Oxocarboxylic acid metabolism"
"364","cal:CAALFM_C104730CA","Biosynthesis of amino acids"
"365","cal:CAALFM_C104750WA","Butanoate metabolism"
"366","cal:CAALFM_C104750WA","Biosynthesis of secondary metabolites"
"367","cal:CAALFM_C104770CA","Steroid biosynthesis"
"368","cal:CAALFM_C104770CA","Metabolic pathways"
"369","cal:CAALFM_C104770CA","Biosynthesis of secondary metabolites"
"370","cal:CAALFM_C104790WA","Nucleocytoplasmic transport"
"371","cal:CAALFM_C104790WA","mRNA surveillance pathway"
"372","cal:CAALFM_C104790WA","Spliceosome"
"373","cal:CAALFM_C104820CA","Ribosome"
"374","cal:CAALFM_C104840CA","Phagosome"
"375","cal:CAALFM_C104990CA","Spliceosome"
"376","cal:CAALFM_C105020CA","Arginine biosynthesis"
"377","cal:CAALFM_C105020CA","Metabolic pathways"
"378","cal:CAALFM_C105020CA","Biosynthesis of secondary metabolites"
"379","cal:CAALFM_C105020CA","2-Oxocarboxylic acid metabolism"
"380","cal:CAALFM_C105020CA","Biosynthesis of amino acids"
"381","cal:CAALFM_C105050CA","RNA degradation"
"382","cal:CAALFM_C105070CA","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"
"383","cal:CAALFM_C105070CA","Metabolic pathways"
"384","cal:CAALFM_C105090WA","Spliceosome"
"385","cal:CAALFM_C105110CA","Phenylalanine, tyrosine and tryptophan biosynthesis"
"386","cal:CAALFM_C105110CA","Metabolic pathways"
"387","cal:CAALFM_C105110CA","Biosynthesis of secondary metabolites"
"388","cal:CAALFM_C105110CA","Biosynthesis of amino acids"
"389","cal:CAALFM_C105180CA","Oxidative phosphorylation"
"390","cal:CAALFM_C105180CA","Metabolic pathways"
"391","cal:CAALFM_C105190CA","Oxidative phosphorylation"
"392","cal:CAALFM_C105190CA","Metabolic pathways"
"393","cal:CAALFM_C105230WA","RNA polymerase"
"394","cal:CAALFM_C105240CA","Proteasome"
"395","cal:CAALFM_C105260CA","Citrate cycle (TCA cycle)"
"396","cal:CAALFM_C105260CA","Oxidative phosphorylation"
"397","cal:CAALFM_C105260CA","Metabolic pathways"
"398","cal:CAALFM_C105260CA","Biosynthesis of secondary metabolites"
"399","cal:CAALFM_C105260CA","Carbon metabolism"
"400","cal:CAALFM_C105290WA","Aminoacyl-tRNA biosynthesis"
"401","cal:CAALFM_C105360CA","RNA degradation"
"402","cal:CAALFM_C105410CA","Peroxisome"
"403","cal:CAALFM_C105420WA","RNA degradation"
"404","cal:CAALFM_C105460WA","Autophagy - other"
"405","cal:CAALFM_C105460WA","Autophagy - yeast"
"406","cal:CAALFM_C105460WA","Longevity regulating pathway - multiple species"
"407","cal:CAALFM_C105510CA","Ribosome"
"408","cal:CAALFM_C105530CA","Protein export"
"409","cal:CAALFM_C105530CA","Protein processing in endoplasmic reticulum"
"410","cal:CAALFM_C105530CA","Phagosome"
"411","cal:CAALFM_C105560WA","Riboflavin metabolism"
"412","cal:CAALFM_C105560WA","Metabolic pathways"
"413","cal:CAALFM_C105560WA","Biosynthesis of secondary metabolites"
"414","cal:CAALFM_C105560WA","Biosynthesis of cofactors"
"415","cal:CAALFM_C105600WA","Starch and sucrose metabolism"
"416","cal:CAALFM_C105600WA","Metabolic pathways"
"417","cal:CAALFM_C105600WA","MAPK signaling pathway - yeast"
"418","cal:CAALFM_C105610WA","Aminoacyl-tRNA biosynthesis"
"419","cal:CAALFM_C105610WA","Metabolic pathways"
"420","cal:CAALFM_C105620CA","MAPK signaling pathway - yeast"
"421","cal:CAALFM_C105630CA","Nucleocytoplasmic transport"
"422","cal:CAALFM_C105640CA","Nucleocytoplasmic transport"
"423","cal:CAALFM_C105640CA","mRNA surveillance pathway"
"424","cal:CAALFM_C105640CA","Spliceosome"
"425","cal:CAALFM_C105650WA","Pyrimidine metabolism"
"426","cal:CAALFM_C105650WA","Metabolic pathways"
"427","cal:CAALFM_C105660CA","Nucleocytoplasmic transport"
"428","cal:CAALFM_C105700WA","Autophagy - other"
"429","cal:CAALFM_C105700WA","Autophagy - yeast"
"430","cal:CAALFM_C105700WA","Mitophagy - yeast"
"431","cal:CAALFM_C105720WA","Ribosome"
"432","cal:CAALFM_C105820CA","Nucleotide excision repair"
"433","cal:CAALFM_C105850WA","DNA replication"
"434","cal:CAALFM_C105850WA","Base excision repair"
"435","cal:CAALFM_C105850WA","Nucleotide excision repair"
"436","cal:CAALFM_C105850WA","Mismatch repair"
"437","cal:CAALFM_C105850WA","Homologous recombination"
"438","cal:CAALFM_C105980WA","Inositol phosphate metabolism"
"439","cal:CAALFM_C105980WA","Metabolic pathways"
"440","cal:CAALFM_C105980WA","Phosphatidylinositol signaling system"
"441","cal:CAALFM_C106040WA","Nucleotide excision repair"
"442","cal:CAALFM_C106040WA","Ubiquitin mediated proteolysis"
"443","cal:CAALFM_C106050CA","Oxidative phosphorylation"
"444","cal:CAALFM_C106050CA","Metabolic pathways"
"445","cal:CAALFM_C106060CA","Oxidative phosphorylation"
"446","cal:CAALFM_C106060CA","Metabolic pathways"
"447","cal:CAALFM_C106070WA","Ribosome"
"448","cal:CAALFM_C106080CA","Autophagy - yeast"
"449","cal:CAALFM_C106080CA","Endocytosis"
"450","cal:CAALFM_C106100CA","Protein processing in endoplasmic reticulum"
"451","cal:CAALFM_C106110CA","Protein processing in endoplasmic reticulum"
"452","cal:CAALFM_C106210WA","Vitamin B6 metabolism"
"453","cal:CAALFM_C106210WA","Metabolic pathways"
